|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|    0,   64,..................|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|  -81,  -94,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|  -81,  -94,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|  -81,  -94,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  112,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  112,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  112,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -1,  -32,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -1,  -32,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -1,  -32,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  114,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  114,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  114,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5, -118,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5, -118,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5, -118,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -30,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -30,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -30,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   60,    2,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   60,    2,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   60,    2,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  116,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  116,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  116,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5, -116,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5, -116,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5, -116,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -60,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -60,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -60,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -44,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -44,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -44,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..| -128,   29,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..| -128,   29,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..| -128,   29,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  118,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  118,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  118,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -58,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -58,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -58,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -42,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -42,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  -42,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   36,   66,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   36,   66,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   36,   66,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  120,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  120,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  120,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..| -124,  -96,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..| -124,  -96,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..| -124,  -96,.........Z..ud...r|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  122,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  122,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
|..|   -5,  122,.....DL..Z.Aud..lr|    0,    0,..................|    1,   36,....U.............|    0,    0,..................|
